,ComunaOrigen,ComunaDestino,tramo_dist,vehiculo_paciente,day_period,rango_edad,genero,peso,pesoSabado,pesoDomingo
8639,Providencia,Providencia,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,M,1.55677814635642e-05,0.0,0.0
8640,Providencia,Providencia,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,2.1025089526741167e-05,0.0,0.0
8641,Providencia,Providencia,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,25,M,1.235424072513091e-05,0.0,0.0
8642,Providencia,Providencia,"(4.089, 5.191]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,65,M,0.0,0.0,0.0
8643,Providencia,Providencia,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,2.501466499222668e-05,0.0,0.0
8644,Providencia,Pudahuel,"(14.993, 16.481]",Automóvil/Camioneta,lunch,35,M,0.0,0.0,0.0
8645,Providencia,Pudahuel,"(14.993, 16.481]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,25,M,0.0003577665141904201,0.0,0.0
8646,Providencia,Pudahuel,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,2.799486320283139e-05,0.0,0.0
8647,Providencia,Pudahuel,"(19.306, 21.298]",Automóvil/Camioneta,morning_peak,25,M,5.120913389599269e-05,0.0,0.0
8648,Providencia,Pudahuel,"(19.306, 21.298]",Automóvil/Camioneta,morning_peak,50,F,1.2508206383500673e-05,0.0,0.0
8649,Providencia,Puente Alto,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,F,5.024920466554525e-05,0.0,0.0
8650,Providencia,Puente Alto,"(19.306, 21.298]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,M,0.0,0.0,0.0
8651,Providencia,Puente Alto,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,F,0.0,0.0,0.0
8652,Providencia,Puente Alto,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,25,M,5.2910581102428986e-05,0.0,0.0
8653,Providencia,Quilicura,"(13.364, 14.993]",Automóvil/Camioneta,morning_peak,30,F,0.0001043407160397672,0.0,0.0
8654,Providencia,Quilicura,"(14.993, 16.481]",Automóvil/Camioneta,morning_peak,35,F,8.239148107596971e-05,0.0,0.0
8655,Providencia,Quilicura,"(17.424, 19.306]",Automóvil/Camioneta,morning_peak,35,F,6.775339026701212e-06,0.0,0.0
8656,Providencia,Quilicura,"(19.306, 21.298]",Motocicleta,lunch,55,F,0.0002812050268791709,0.0,0.0
8657,Providencia,Quinta Normal,"(6.333, 7.516]",Automóvil/Camioneta,morning_peak,40,F,0.0,0.0,0.0
8658,Providencia,Quinta Normal,"(7.516, 9.335]",Automóvil/Camioneta,morning_peak,35,M,3.747273855950295e-05,0.0,0.0
8659,Providencia,Recoleta,"(0.915, 2.192]",Automóvil/Camioneta,morning_peak,70,M,1.171561500742832e-05,0.0,0.0
8660,Providencia,Recoleta,"(0.915, 2.192]",Automóvil/Camioneta,valley,70,M,1.6646725417427607e-05,0.0,0.0
8661,Providencia,Recoleta,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,F,5.6789709339433215e-05,0.0,0.0
8662,Providencia,Recoleta,"(4.089, 5.191]",Automóvil/Camioneta,morning_peak,45,M,6.932355627951158e-05,0.0,0.0
8663,Providencia,Recoleta,"(4.089, 5.191]",Automóvil/Camioneta,valley,65,M,6.088739365456362e-05,0.0,0.0
8664,Providencia,Recoleta,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45,F,0.00015517922999050865,0.0,0.0
8665,Providencia,Recoleta,"(6.333, 7.516]",Automóvil/Camioneta,morning_peak,30,F,0.0003334814518597507,0.0,0.0
8666,Providencia,Recoleta,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,F,0.00019412097814867755,0.0,0.0
8667,Providencia,Renca,"(6.333, 7.516]",Automóvil/Camioneta,morning_peak,45,M,0.00011971990914220538,0.0,0.0
8668,Providencia,Renca,"(6.333, 7.516]",Automóvil/Camioneta,valley,65,M,3.5277199063291344e-05,0.0,0.0
8669,Providencia,Renca,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50,M,9.168607607634434e-06,0.0,0.0
8670,Providencia,Renca,"(9.335, 10.203]",Automóvil/Camioneta,morning_peak,65,M,0.0,0.0,0.0
8671,Providencia,Renca,"(17.424, 19.306]",Automóvil/Camioneta,morning_peak,35,M,4.355701880232339e-05,0.0,0.0
8672,Providencia,San Bernardo,"(21.298, 23.366]",Automóvil/Camioneta,morning_peak,55,M,0.00017243416561444345,0.0,0.0
8673,Providencia,San Bernardo,"(25.607, 29.941]",Automóvil/Camioneta,morning_peak,40,F,0.00010200181518670736,0.0,0.0
8674,Providencia,San Bernardo,"(25.607, 29.941]",Automóvil/Camioneta,valley,55,M,0.0001720965165866243,0.0,0.0
8675,Providencia,San Bernardo,"(29.941, 74.541]",Automóvil/Camioneta,morning_peak,40,F,0.0,0.0,0.006428246233091426
8676,Providencia,San Bernardo,"(29.941, 74.541]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,20,F,0.00021282046442041915,0.0,0.0
8677,Providencia,San Joaquín,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,F,3.749792196529738e-05,0.0,0.0
8678,Providencia,San Joaquín,"(7.516, 9.335]",Automóvil/Camioneta,morning_peak,55,M,7.300062660604012e-06,0.0,0.0
8679,Providencia,San Miguel,"(6.333, 7.516]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,0.0,0.0,0.0
8680,Providencia,San Miguel,"(7.516, 9.335]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,20,F,1.4211209557942408e-05,0.0,0.0
8681,Providencia,San Miguel,"(9.335, 10.203]",Automóvil/Camioneta,morning_peak,55,F,0.0006406518141389881,0.0,0.0
8682,Providencia,San Miguel,"(9.335, 10.203]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,F,7.830693166852316e-06,0.0,0.0
8683,Providencia,San Miguel,"(11.147, 11.849]",Automóvil/Camioneta,morning_peak,55,M,6.241670921740588e-05,0.0,0.0
8684,Providencia,San Ramón,"(13.364, 14.993]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,55,F,2.7277088326812054e-05,0.0,0.0
8685,Providencia,Santiago,"(0.915, 2.192]",Bicicleta/Scooter,morning_peak,55,M,0.00012021940549579614,0.0,0.0
8686,Providencia,Santiago,"(0.915, 2.192]",Bicicleta/Scooter,valley,25,M,0.00013424452620443587,0.0,0.0
8687,Providencia,Santiago,"(0.915, 2.192]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,35,M,0.0003156743997821642,0.0,0.0
8688,Providencia,Santiago,"(0.915, 2.192]",N/A,morning_peak,40,M,4.606748809905525e-05,0.0,0.0
8689,Providencia,Santiago,"(2.192, 3.354]",Automóvil/Camioneta,morning_peak,35,M,1.5227906903047836e-05,0.0,0.0
8690,Providencia,Santiago,"(2.192, 3.354]",Automóvil/Camioneta,morning_peak,50,F,0.0002527700012828036,0.0,0.0
8691,Providencia,Santiago,"(2.192, 3.354]",Bicicleta/Scooter,morning_peak,45,F,8.416825025973749e-05,0.0,0.0
8692,Providencia,Santiago,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,40,F,1.707506983520783e-05,0.0,0.0
8693,Providencia,Santiago,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20,F,6.36064720084783e-05,0.0,0.0
8694,Providencia,Santiago,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,F,5.933715634031139e-05,0.0009223379198537656,0.0
8695,Providencia,Santiago,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,0.00010400745944460206,0.0,0.0
8696,Providencia,Santiago,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,F,0.00010141165567417405,0.0,0.0
8697,Providencia,Santiago,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35,M,0.00014895751632331675,0.0,0.0
8698,Providencia,Santiago,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,M,0.00011816938264324933,0.0,0.0
8699,Providencia,Santiago,"(2.192, 3.354]",N/A,valley,20,F,0.00011819404174194119,0.0,0.0
8700,Providencia,Santiago,"(2.192, 3.354]",Taxi/Colectivo,morning_peak,40,M,2.0477083734802282e-05,0.0,0.0
8701,Providencia,Santiago,"(3.354, 4.089]",Automóvil/Camioneta,morning_peak,35,F,5.77242162363829e-05,0.0,0.0
8702,Providencia,Santiago,"(3.354, 4.089]",Automóvil/Camioneta,morning_peak,45,M,0.00010694415596913569,0.0,0.0
8703,Providencia,Santiago,"(3.354, 4.089]",Bicicleta/Scooter,morning_peak,25,M,1.685829877409773e-05,0.0,0.0
8704,Providencia,Santiago,"(3.354, 4.089]",Bicicleta/Scooter,morning_peak,35,M,3.747273855950295e-05,0.0,0.0
8705,Providencia,Santiago,"(3.354, 4.089]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25,F,4.2332902095308196e-05,0.0,0.0
8706,Providencia,Santiago,"(3.354, 4.089]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30,M,4.1324948149367355e-05,0.0,0.0
8707,Providencia,Santiago,"(3.354, 4.089]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40,F,4.8092817223451704e-05,0.00219387726610798,0.0
8708,Providencia,Santiago,"(3.354, 4.089]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,50,M,3.321352675861934e-05,0.0,0.0
8709,Providencia,Santiago,"(4.089, 5.191]",Automóvil/Camioneta,afternoon_peak,65,F,0.00036660967931472394,0.0,0.0
8710,Providencia,Santiago,"(4.089, 5.191]",Automóvil/Camioneta,morning_peak,35,M,3.2762444321166295e-05,0.0,0.0
8711,Providencia,Santiago,"(4.089, 5.191]",Automóvil/Camioneta,morning_peak,45,F,0.00036203023832444286,0.0,0.0
8712,Providencia,Santiago,"(4.089, 5.191]",Automóvil/Camioneta,morning_peak,60,M,1.3550678053402424e-05,0.0,0.0
8713,Providencia,Santiago,"(4.089, 5.191]",Bicicleta/Scooter,morning_peak,35,M,2.3348346966128684e-05,0.0,0.0
