,ComunaOrigen,ComunaDestino,tramo_dist,vehiculo_paciente,day_period,rango_edad,genero,day_week,freq
18345,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,night,40.0,F,0,3.080145382862071e-05
18346,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,valley,20.0,M,0,3.080145382862071e-05
18347,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,valley,20.0,M,6,3.080145382862071e-05
18348,Quilicura,Santiago,"(16.481, 17.424]",Bicicleta/Scooter,valley,50.0,M,0,3.080145382862071e-05
18349,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,30.0,F,0,6.160290765724142e-05
18350,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,40.0,F,0,9.240436148586214e-05
18351,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,40.0,M,0,3.080145382862071e-05
18352,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,45.0,M,0,3.080145382862071e-05
18353,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,50.0,F,0,3.080145382862071e-05
18354,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,50.0,M,0,3.080145382862071e-05
18355,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,55.0,M,0,3.080145382862071e-05
18356,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,60.0,F,0,3.080145382862071e-05
18357,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,25.0,F,0,3.080145382862071e-05
18358,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,35.0,M,0,3.080145382862071e-05
18359,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,40.0,F,5,3.080145382862071e-05
18360,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,15.0,F,0,3.080145382862071e-05
18361,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20.0,F,0,6.160290765724142e-05
18362,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20.0,M,0,9.240436148586214e-05
18363,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25.0,F,0,6.160290765724142e-05
18364,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25.0,M,0,3.080145382862071e-05
18365,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25.0,M,6,3.080145382862071e-05
18366,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30.0,F,0,6.160290765724142e-05
18367,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30.0,M,0,9.240436148586214e-05
18368,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35.0,F,0,6.160290765724142e-05
18369,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,35.0,F,6,3.080145382862071e-05
18370,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40.0,F,0,6.160290765724142e-05
18371,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40.0,M,0,6.160290765724142e-05
18372,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45.0,M,0,6.160290765724142e-05
18373,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50.0,F,0,9.240436148586214e-05
18374,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,55.0,F,0,9.240436148586214e-05
18375,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,55.0,M,0,3.080145382862071e-05
18376,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,60.0,F,0,6.160290765724142e-05
18377,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,15.0,M,0,3.080145382862071e-05
18378,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,25.0,F,0,6.160290765724142e-05
18379,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,35.0,F,0,3.080145382862071e-05
18380,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,35.0,F,5,3.080145382862071e-05
18381,Quilicura,Santiago,"(16.481, 17.424]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,45.0,F,0,9.240436148586214e-05
18382,Quilicura,Santiago,"(16.481, 17.424]",Motocicleta,afternoon_peak,35.0,M,0,6.160290765724142e-05
18383,Quilicura,Santiago,"(16.481, 17.424]",Motocicleta,afternoon_peak,45.0,M,0,3.080145382862071e-05
18384,Quilicura,Santiago,"(16.481, 17.424]",Motocicleta,lunch,15.0,M,0,3.080145382862071e-05
18385,Quilicura,Santiago,"(16.481, 17.424]",Motocicleta,morning_peak,20.0,M,0,0.00012320581531448285
18386,Quilicura,Santiago,"(16.481, 17.424]",Motocicleta,morning_peak,25.0,F,0,3.080145382862071e-05
18387,Quilicura,Santiago,"(16.481, 17.424]",Motocicleta,morning_peak,25.0,M,0,0.00012320581531448285
18388,Quilicura,Santiago,"(16.481, 17.424]",Motocicleta,morning_peak,30.0,M,0,9.240436148586214e-05
18389,Quilicura,Santiago,"(16.481, 17.424]",Motocicleta,morning_peak,35.0,F,0,3.080145382862071e-05
18390,Quilicura,Santiago,"(16.481, 17.424]",Motocicleta,morning_peak,35.0,M,0,3.080145382862071e-05
18391,Quilicura,Santiago,"(16.481, 17.424]",Motocicleta,morning_peak,40.0,M,0,3.080145382862071e-05
18392,Quilicura,Santiago,"(16.481, 17.424]",Motocicleta,morning_peak,45.0,M,0,9.240436148586214e-05
18393,Quilicura,Santiago,"(16.481, 17.424]",Motocicleta,morning_peak,55.0,M,0,3.080145382862071e-05
18394,Quilicura,Santiago,"(16.481, 17.424]",Motocicleta,night,30.0,M,0,3.080145382862071e-05
18395,Quilicura,Santiago,"(16.481, 17.424]",Motocicleta,night,55.0,F,0,3.080145382862071e-05
18396,Quilicura,Santiago,"(16.481, 17.424]",Motocicleta,valley,20.0,M,5,3.080145382862071e-05
18397,Quilicura,Santiago,"(16.481, 17.424]",Motocicleta,valley,30.0,M,0,3.080145382862071e-05
18398,Quilicura,Santiago,"(16.481, 17.424]",Motocicleta,valley,40.0,M,0,3.080145382862071e-05
18399,Quilicura,Santiago,"(16.481, 17.424]",Motocicleta,valley,40.0,M,6,3.080145382862071e-05
18400,Quilicura,Santiago,"(16.481, 17.424]",Otros,afternoon_peak,55.0,F,0,3.080145382862071e-05
18401,Quilicura,Santiago,"(16.481, 17.424]",Otros,afternoon_peak,65.0,M,0,3.080145382862071e-05
18402,Quilicura,Santiago,"(16.481, 17.424]",Otros,morning_peak,15.0,M,0,3.080145382862071e-05
18403,Quilicura,Santiago,"(16.481, 17.424]",Otros,morning_peak,20.0,F,0,3.080145382862071e-05
18404,Quilicura,Santiago,"(16.481, 17.424]",Otros,morning_peak,20.0,M,0,3.080145382862071e-05
18405,Quilicura,Santiago,"(16.481, 17.424]",Otros,morning_peak,30.0,M,0,3.080145382862071e-05
18406,Quilicura,Santiago,"(16.481, 17.424]",Otros,morning_peak,50.0,M,0,3.080145382862071e-05
18407,Quilicura,Santiago,"(16.481, 17.424]",Otros,morning_peak,55.0,F,0,3.080145382862071e-05
18408,Quilicura,Santiago,"(16.481, 17.424]",Otros,morning_peak,60.0,M,0,3.080145382862071e-05
18409,Quilicura,Santiago,"(16.481, 17.424]",Taxi/Colectivo,lunch,30.0,M,0,3.080145382862071e-05
18410,Quilicura,Santiago,"(16.481, 17.424]",Taxi/Colectivo,morning_peak,25.0,F,0,3.080145382862071e-05
18411,Quilicura,Vitacura,"(17.424, 19.306]",Automóvil/Camioneta,afternoon_peak,40.0,F,0,3.080145382862071e-05
18412,Quilicura,Vitacura,"(17.424, 19.306]",Automóvil/Camioneta,morning_peak,20.0,M,0,3.080145382862071e-05
18413,Quilicura,Vitacura,"(17.424, 19.306]",Automóvil/Camioneta,morning_peak,35.0,F,0,3.080145382862071e-05
18414,Quilicura,Vitacura,"(17.424, 19.306]",Automóvil/Camioneta,morning_peak,60.0,M,0,3.080145382862071e-05
18415,Quilicura,Vitacura,"(17.424, 19.306]",Automóvil/Camioneta,valley,30.0,M,0,3.080145382862071e-05
18416,Quilicura,Vitacura,"(17.424, 19.306]",Bicicleta/Scooter,morning_peak,50.0,M,5,3.080145382862071e-05
18417,Quilicura,Vitacura,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,20.0,F,0,3.080145382862071e-05
18418,Quilicura,Vitacura,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,40.0,M,0,3.080145382862071e-05
18419,Quilicura,Vitacura,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25.0,F,0,3.080145382862071e-05
18420,Quilicura,Vitacura,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40.0,F,0,3.080145382862071e-05
18421,Quilicura,Vitacura,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,35.0,F,0,3.080145382862071e-05
18422,Quilicura,Vitacura,"(17.424, 19.306]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,40.0,F,0,6.160290765724142e-05
18423,Quilicura,Vitacura,"(17.424, 19.306]",Motocicleta,afternoon_peak,30.0,M,0,3.080145382862071e-05
18424,Quilicura,Vitacura,"(17.424, 19.306]",Motocicleta,afternoon_peak,35.0,M,0,3.080145382862071e-05
18425,Quilicura,Vitacura,"(17.424, 19.306]",Motocicleta,afternoon_peak,40.0,M,0,3.080145382862071e-05
18426,Quilicura,Vitacura,"(17.424, 19.306]",Motocicleta,morning_peak,20.0,M,0,3.080145382862071e-05
18427,Quilicura,Vitacura,"(17.424, 19.306]",Motocicleta,morning_peak,30.0,M,0,3.080145382862071e-05
18428,Quilicura,Vitacura,"(17.424, 19.306]",Otros,afternoon_peak,30.0,M,0,3.080145382862071e-05
18429,Quilicura,Vitacura,"(17.424, 19.306]",Otros,morning_peak,35.0,F,0,3.080145382862071e-05
18430,Quilicura,Vitacura,"(17.424, 19.306]",Otros,morning_peak,55.0,F,0,3.080145382862071e-05
18431,Quilicura,Vitacura,"(17.424, 19.306]",Otros,valley,25.0,F,0,6.160290765724142e-05
18432,Quilicura,Ñuñoa,"(21.298, 23.366]",Automóvil/Camioneta,afternoon_peak,25.0,M,0,3.080145382862071e-05
18433,Quilicura,Ñuñoa,"(21.298, 23.366]",Automóvil/Camioneta,afternoon_peak,55.0,M,0,3.080145382862071e-05
18434,Quilicura,Ñuñoa,"(21.298, 23.366]",Automóvil/Camioneta,morning_peak,20.0,F,0,3.080145382862071e-05
18435,Quilicura,Ñuñoa,"(21.298, 23.366]",Automóvil/Camioneta,morning_peak,25.0,F,0,3.080145382862071e-05
18436,Quilicura,Ñuñoa,"(21.298, 23.366]",Automóvil/Camioneta,morning_peak,30.0,F,0,3.080145382862071e-05
18437,Quilicura,Ñuñoa,"(21.298, 23.366]",Automóvil/Camioneta,morning_peak,30.0,M,0,3.080145382862071e-05
18438,Quilicura,Ñuñoa,"(21.298, 23.366]",Automóvil/Camioneta,morning_peak,45.0,F,6,3.080145382862071e-05
18439,Quilicura,Ñuñoa,"(21.298, 23.366]",Automóvil/Camioneta,valley,30.0,M,6,3.080145382862071e-05
18440,Quilicura,Ñuñoa,"(21.298, 23.366]",Bicicleta/Scooter,afternoon_peak,25.0,M,0,3.080145382862071e-05
18441,Quilicura,Ñuñoa,"(21.298, 23.366]",Bicicleta/Scooter,afternoon_peak,50.0,M,6,3.080145382862071e-05
18442,Quilicura,Ñuñoa,"(21.298, 23.366]",Bicicleta/Scooter,morning_peak,20.0,M,5,3.080145382862071e-05
18443,Quilicura,Ñuñoa,"(21.298, 23.366]",Bicicleta/Scooter,morning_peak,30.0,F,0,3.080145382862071e-05
18444,Quilicura,Ñuñoa,"(21.298, 23.366]",Bicicleta/Scooter,morning_peak,50.0,M,0,6.160290765724142e-05
18445,Quilicura,Ñuñoa,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,20.0,M,0,3.080145382862071e-05
18446,Quilicura,Ñuñoa,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,35.0,F,0,3.080145382862071e-05
18447,Quilicura,Ñuñoa,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,20.0,M,0,3.080145382862071e-05
18448,Quilicura,Ñuñoa,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30.0,F,0,6.160290765724142e-05
18449,Quilicura,Ñuñoa,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40.0,F,0,3.080145382862071e-05
18450,Quilicura,Ñuñoa,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40.0,M,0,3.080145382862071e-05
18451,Quilicura,Ñuñoa,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45.0,F,0,6.160290765724142e-05
18452,Quilicura,Ñuñoa,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45.0,M,0,3.080145382862071e-05
18453,Quilicura,Ñuñoa,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,50.0,F,0,3.080145382862071e-05
18454,Quilicura,Ñuñoa,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,45.0,F,0,3.080145382862071e-05
18455,Quilicura,Ñuñoa,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,55.0,F,0,3.080145382862071e-05
18456,Quilicura,Ñuñoa,"(21.298, 23.366]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,70.0,M,0,3.080145382862071e-05
18457,Quilicura,Ñuñoa,"(21.298, 23.366]",Motocicleta,afternoon_peak,25.0,M,6,3.080145382862071e-05
18458,Quilicura,Ñuñoa,"(21.298, 23.366]",Motocicleta,afternoon_peak,30.0,M,0,3.080145382862071e-05
18459,Quilicura,Ñuñoa,"(21.298, 23.366]",Motocicleta,afternoon_peak,40.0,M,0,3.080145382862071e-05
18460,Quilicura,Ñuñoa,"(21.298, 23.366]",Motocicleta,morning_peak,20.0,M,0,6.160290765724142e-05
18461,Quilicura,Ñuñoa,"(21.298, 23.366]",Motocicleta,morning_peak,25.0,F,0,3.080145382862071e-05
18462,Quilicura,Ñuñoa,"(21.298, 23.366]",Motocicleta,morning_peak,25.0,M,0,6.160290765724142e-05
18463,Quilicura,Ñuñoa,"(21.298, 23.366]",Motocicleta,night,25.0,M,0,3.080145382862071e-05
18464,Quilicura,Ñuñoa,"(21.298, 23.366]",Motocicleta,valley,20.0,M,5,3.080145382862071e-05
18465,Quilicura,Ñuñoa,"(21.298, 23.366]",Otros,afternoon_peak,25.0,M,0,3.080145382862071e-05
18466,Quinta Normal,Cerrillos,"(9.335, 10.203]",Automóvil/Camioneta,valley,30.0,F,0,3.080145382862071e-05
18467,Quinta Normal,Cerrillos,"(9.335, 10.203]",Automóvil/Camioneta,valley,35.0,M,5,3.080145382862071e-05
18468,Quinta Normal,Cerrillos,"(9.335, 10.203]",Motocicleta,afternoon_peak,25.0,M,0,3.080145382862071e-05
18469,Quinta Normal,Cerrillos,"(9.335, 10.203]",Motocicleta,morning_peak,20.0,M,0,3.080145382862071e-05
18470,Quinta Normal,Cerrillos,"(9.335, 10.203]",Taxi/Colectivo,morning_peak,50.0,M,0,3.080145382862071e-05
18471,Quinta Normal,Cerro Navia,"(3.354, 4.089]",Automóvil/Camioneta,morning_peak,45.0,M,6,3.080145382862071e-05
18472,Quinta Normal,Cerro Navia,"(3.354, 4.089]",Bicicleta/Scooter,morning_peak,25.0,M,0,3.080145382862071e-05
18473,Quinta Normal,Cerro Navia,"(3.354, 4.089]",Bicicleta/Scooter,morning_peak,30.0,M,0,3.080145382862071e-05
18474,Quinta Normal,Cerro Navia,"(3.354, 4.089]",Bicicleta/Scooter,valley,45.0,M,0,3.080145382862071e-05
18475,Quinta Normal,Cerro Navia,"(3.354, 4.089]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45.0,M,0,3.080145382862071e-05
18476,Quinta Normal,Cerro Navia,"(3.354, 4.089]",Motocicleta,morning_peak,60.0,M,5,3.080145382862071e-05
18477,Quinta Normal,Cerro Navia,"(3.354, 4.089]",Motocicleta,night,25.0,M,0,3.080145382862071e-05
18478,Quinta Normal,Cerro Navia,"(3.354, 4.089]",Motocicleta,valley,30.0,M,0,3.080145382862071e-05
18479,Quinta Normal,Conchalí,"(2.192, 3.354]",Bicicleta/Scooter,lunch,25.0,M,0,3.080145382862071e-05
18480,Quinta Normal,Conchalí,"(2.192, 3.354]",Bicicleta/Scooter,lunch,50.0,M,0,3.080145382862071e-05
18481,Quinta Normal,Conchalí,"(2.192, 3.354]",Bicicleta/Scooter,morning_peak,25.0,M,0,3.080145382862071e-05
18482,Quinta Normal,Conchalí,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20.0,M,0,3.080145382862071e-05
18483,Quinta Normal,Conchalí,"(2.192, 3.354]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,25.0,F,0,3.080145382862071e-05
18484,Quinta Normal,Estación Central,"(5.191, 6.333]",Automóvil/Camioneta,morning_peak,25.0,F,0,3.080145382862071e-05
18485,Quinta Normal,Estación Central,"(5.191, 6.333]",Automóvil/Camioneta,morning_peak,60.0,M,0,3.080145382862071e-05
18486,Quinta Normal,Estación Central,"(5.191, 6.333]",Automóvil/Camioneta,valley,45.0,M,0,3.080145382862071e-05
18487,Quinta Normal,Estación Central,"(5.191, 6.333]",Bicicleta/Scooter,afternoon_peak,25.0,F,0,3.080145382862071e-05
18488,Quinta Normal,Estación Central,"(5.191, 6.333]",Bicicleta/Scooter,afternoon_peak,25.0,M,0,3.080145382862071e-05
18489,Quinta Normal,Estación Central,"(5.191, 6.333]",Bicicleta/Scooter,afternoon_peak,45.0,M,0,3.080145382862071e-05
18490,Quinta Normal,Estación Central,"(5.191, 6.333]",Bicicleta/Scooter,lunch,20.0,M,0,3.080145382862071e-05
18491,Quinta Normal,Estación Central,"(5.191, 6.333]",Bicicleta/Scooter,lunch,50.0,M,0,3.080145382862071e-05
18492,Quinta Normal,Estación Central,"(5.191, 6.333]",Bicicleta/Scooter,morning_peak,15.0,F,0,3.080145382862071e-05
18493,Quinta Normal,Estación Central,"(5.191, 6.333]",Bicicleta/Scooter,morning_peak,35.0,M,0,3.080145382862071e-05
18494,Quinta Normal,Estación Central,"(5.191, 6.333]",Bicicleta/Scooter,morning_peak,45.0,M,0,3.080145382862071e-05
18495,Quinta Normal,Estación Central,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,15.0,F,0,3.080145382862071e-05
18496,Quinta Normal,Estación Central,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,40.0,F,0,3.080145382862071e-05
18497,Quinta Normal,Estación Central,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,50.0,F,0,3.080145382862071e-05
18498,Quinta Normal,Estación Central,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25.0,F,0,3.080145382862071e-05
18499,Quinta Normal,Estación Central,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30.0,F,0,3.080145382862071e-05
18500,Quinta Normal,Estación Central,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,15.0,M,0,3.080145382862071e-05
18501,Quinta Normal,Estación Central,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,20.0,F,0,3.080145382862071e-05
18502,Quinta Normal,Estación Central,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,25.0,F,5,3.080145382862071e-05
18503,Quinta Normal,Estación Central,"(5.191, 6.333]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,night,35.0,M,0,3.080145382862071e-05
18504,Quinta Normal,Estación Central,"(5.191, 6.333]",Motocicleta,afternoon_peak,35.0,M,0,3.080145382862071e-05
18505,Quinta Normal,Estación Central,"(5.191, 6.333]",Motocicleta,morning_peak,25.0,M,0,6.160290765724142e-05
18506,Quinta Normal,Estación Central,"(5.191, 6.333]",Motocicleta,morning_peak,30.0,M,0,3.080145382862071e-05
18507,Quinta Normal,Estación Central,"(5.191, 6.333]",Motocicleta,morning_peak,40.0,M,0,3.080145382862071e-05
18508,Quinta Normal,Estación Central,"(5.191, 6.333]",Motocicleta,valley,20.0,F,0,3.080145382862071e-05
18509,Quinta Normal,Estación Central,"(5.191, 6.333]",Motocicleta,valley,35.0,M,0,3.080145382862071e-05
18510,Quinta Normal,Estación Central,"(5.191, 6.333]",Motocicleta,valley,35.0,M,6,3.080145382862071e-05
18511,Quinta Normal,Estación Central,"(5.191, 6.333]",Motocicleta,valley,60.0,M,5,3.080145382862071e-05
18512,Quinta Normal,Estación Central,"(5.191, 6.333]",Otros,afternoon_peak,55.0,M,0,3.080145382862071e-05
18513,Quinta Normal,Huechuraba,"(11.147, 11.849]",Automóvil/Camioneta,afternoon_peak,15.0,F,0,3.080145382862071e-05
18514,Quinta Normal,Huechuraba,"(11.147, 11.849]",Automóvil/Camioneta,afternoon_peak,20.0,F,6,3.080145382862071e-05
18515,Quinta Normal,Huechuraba,"(11.147, 11.849]",Automóvil/Camioneta,morning_peak,55.0,F,0,3.080145382862071e-05
18516,Quinta Normal,Huechuraba,"(11.147, 11.849]",Bicicleta/Scooter,morning_peak,20.0,M,0,3.080145382862071e-05
18517,Quinta Normal,Huechuraba,"(11.147, 11.849]",Bicicleta/Scooter,morning_peak,25.0,F,0,3.080145382862071e-05
18518,Quinta Normal,Huechuraba,"(11.147, 11.849]",Bicicleta/Scooter,morning_peak,35.0,F,0,3.080145382862071e-05
18519,Quinta Normal,Huechuraba,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,afternoon_peak,30.0,M,0,3.080145382862071e-05
18520,Quinta Normal,Huechuraba,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,25.0,F,0,3.080145382862071e-05
18521,Quinta Normal,Huechuraba,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,lunch,60.0,F,0,3.080145382862071e-05
18522,Quinta Normal,Huechuraba,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,15.0,M,0,3.080145382862071e-05
18523,Quinta Normal,Huechuraba,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,20.0,F,0,3.080145382862071e-05
18524,Quinta Normal,Huechuraba,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,25.0,F,0,3.080145382862071e-05
18525,Quinta Normal,Huechuraba,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,30.0,M,0,3.080145382862071e-05
18526,Quinta Normal,Huechuraba,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,40.0,F,5,3.080145382862071e-05
18527,Quinta Normal,Huechuraba,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,morning_peak,45.0,M,0,3.080145382862071e-05
18528,Quinta Normal,Huechuraba,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,40.0,F,5,3.080145382862071e-05
18529,Quinta Normal,Huechuraba,"(11.147, 11.849]",Microbus/Bus/Furgón/Tren/Metro/Metrotren,valley,60.0,M,0,3.080145382862071e-05
18530,Quinta Normal,Huechuraba,"(11.147, 11.849]",Motocicleta,lunch,55.0,M,0,3.080145382862071e-05
18531,Quinta Normal,Huechuraba,"(11.147, 11.849]",Motocicleta,morning_peak,20.0,M,0,3.080145382862071e-05
18532,Quinta Normal,Huechuraba,"(11.147, 11.849]",Motocicleta,morning_peak,25.0,M,5,3.080145382862071e-05
18533,Quinta Normal,Huechuraba,"(11.147, 11.849]",Motocicleta,morning_peak,30.0,M,0,6.160290765724142e-05
18534,Quinta Normal,Huechuraba,"(11.147, 11.849]",Motocicleta,night,35.0,M,0,3.080145382862071e-05
18535,Quinta Normal,Huechuraba,"(11.147, 11.849]",Motocicleta,valley,55.0,M,0,3.080145382862071e-05
18536,Quinta Normal,Huechuraba,"(11.147, 11.849]",Otros,morning_peak,35.0,F,0,3.080145382862071e-05
